cableId,factor
7,3.3067759702830797
8,45.57281553398058
9,2.0
10,17.11340206185567
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.325213956550362
5,2.000220458553792
6,7.528646748681898
7,3.2126893655317232
8,4.5139303482587065
9,4.799406528189911
10,2.000247341083354
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.6942374565325387
3,1.0
4,1.999815634218289
5,2.201063829787234
6,3.188358208955224
7,3.8187343582409725
8,2.0
9,2.0
10,2.2660787593127565
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.3134007973014414
5,3.9569606801275237
6,2.4850048371493068
7,3.852357940343276
8,1.9997314715359826
9,23.61516853932584
10,1.9997621313035203
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0013227513227516
3,1.0
4,2.5557432432432434
5,9.388888888888888
6,9.86279257465698
7,3.7891472868217053
8,2.0
9,2.0
10,4.40360873694207
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.1127911728647324
5,2.0
6,2.119000396667989
7,9.274305555555555
8,3.7104487389452996
9,2.108044708155099
10,2.00013092432574
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.991302357518883
3,1.0
4,1.9998469778117829
5,2.0002183406113536
6,7.98151308304892
7,2.7796156893819335
8,5.360444704505559
9,3.1804782181460856
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.3594104308390023
3,1.0
4,2.00022502250225
5,2.564341551413109
6,8.475766016713091
7,3.3921962095875133
8,1.999765533411489
9,1.999808905025798
10,6.561128526645769
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.3782051282051286
3,1.0
4,2.0
5,2.0
6,2.1439330543933055
7,8.483443708609272
8,3.1296242353626567
9,2.0
10,30.35211267605634
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002005213555245
3,1.0
4,6.489915419648667
5,2.0
6,4.046698285297337
7,2.1115553017323436
8,6.462984723854289
9,2.00015888147442
10,3.5422059651097357
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.0943155748151927
3,1.0
4,2.0001647717910696
5,2.0
6,2.4803085667884694
7,3.6856711915535447
8,2.7222898903775885
9,6.621574344023324
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0163534293385403
3,1.0
4,2.0
5,2.5149700598802394
6,23.001280409731113
7,4.232799245994345
8,2.0
9,2.0005941770647655
10,2.3204686423156446
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.7820224719101123
5,2.0
6,2.9940859508476803
7,9.127403846153845
8,3.682119205298014
9,3.843982751862015
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2556794712928543
3,1.0
4,1.9996338337605273
5,3.6396562308164517
6,3.947574992991309
7,3.295342850456354
8,2.0
9,2.0
10,2.2727407188285755
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.006390977443609
3,1.0
4,2.0
5,2.9051273107778166
6,6.817108088761632
7,3.1851170568561873
8,1.9997599039615848
9,2.0
10,8.78029294274301
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002055921052633
3,1.0
4,2.7662780779073075
5,1.9998745294855707
6,42.38173302107729
7,2.7696663605754512
8,2.022202486678508
9,2.368813656577249
10,2.0001211240310077
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.7865367581930913
3,1.0
4,2.0
5,2.000182882223848
6,6.303792250618302
7,10.431787175989086
8,4.179212839128773
9,2.0
10,2.0076584338502776
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.548205012418153
5,2.478405315614618
6,3.907602707382339
7,3.8080994017487346
8,2.0
9,2.0
10,4.5657698056801195
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.239134323019138
3,1.0
4,2.0001597699312987
5,2.7264193115780064
6,3.102488687782805
7,6.640677966101695
8,1.999672131147541
9,2.0
10,2.807662835249042
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.0956290215220768
5,12.089709762532982
6,6.285406955898171
7,3.0465762947514774
8,2.0
9,2.0
10,2.173851423172316
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001977066034007
3,1.0
4,19.68287937743191
5,12.19178082191781
6,8.276944065484312
7,5.3184308568923955
8,2.0
9,2.000187969924812
10,2.76102750389206
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0301979482733707
3,1.0
4,2.0001423487544483
5,3.766550522648084
6,3.3396825396825394
7,3.5053184672561835
8,2.0006169031462058
9,2.0
10,2.8214661522272886
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.183281326983084
5,2.0539779994883602
6,5.403882575757575
7,15.517335146159073
8,2.0
9,2.0
10,2.183092013078001
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.830994326664676
3,1.0
4,2.0
5,5.374825174825174
6,6.012412081092262
7,2.0169326856349756
8,2.0
9,2.0
10,9.670542635658915
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000207770621234
3,1.0
4,3.593505039193729
5,2.0005627462014632
6,4.252307185234014
7,3.0894396551724137
8,6.076923076923077
9,7.727891156462585
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.4458989229494614
3,1.0
4,1.9998645170031162
5,1.9998324958123952
6,4.669491525423729
7,2.0
8,3.6667690417690415
9,2.0
10,4.360847333820307
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998814744577453
3,1.0
4,2.021929298981426
5,2.0002218278615795
6,2.0
7,7.808566895822316
8,2.5711434274308527
9,2.9008828250401284
10,1.9997233748271095
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,4.059476117103235
3,1.0
4,2.0001518372304887
5,2.0
6,4.2940220922677055
7,6.695542046605876
8,5.707835325365205
9,2.468173551571837
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997635933806148
3,1.0
4,2.020783564261825
5,5.511510387422796
6,8.404716379859783
7,2.668352893565358
8,2.0
9,61.01388888888889
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000147928994083
3,1.0
4,2.4503443276549475
5,2.0
6,5.467837373544569
7,3.8752705627705626
8,3.5447839831401473
9,1.999792358803987
10,5.093072448439979
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.8939591481964357
5,2.276354105998835
6,5.108060747663552
7,2.0
8,2.0002558853633574
9,2.0
10,3.3173591639051745
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2561822728535703
5,3.700513630975899
6,11.569494584837544
7,5.032979976442874
8,2.0
9,1.999820852740953
10,2.4021949644932215
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.4100165107319755
5,2.0
6,3.559353635798633
7,2.9581611570247937
8,3.8409199808337324
9,2.0
10,3.3949044585987265
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9997035280166027
3,1.0
4,2.279486312943562
5,2.0
6,3.709735849056604
7,5.595856102003643
8,11.87799043062201
9,1.999600638977636
10,21.769565217391307
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.363513055272974
5,2.270179081235401
6,5.9519927536231885
7,27.227900552486187
8,2.0
9,2.0
10,2.0924597106222795
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.4975922953451044
5,2.0001767408978437
6,4.566363044892649
7,2.803195207189216
8,3.5255451713395636
9,2.0001380643379814
10,2.939732142857143
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999867951934504
3,1.0
4,2.0513341460111065
5,2.0
6,3.003581554991792
7,11.567241379310346
8,3.296576032225579
9,1.9990039840637452
10,3.226688102893891
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.1759451061626103
3,1.0
4,1.9998810090433126
5,2.0
6,2.251466367153376
7,8.252973467520585
8,3.1296527604296775
9,2.4305425631431246
10,1.9998075812969023
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9996760609005506
3,1.0
4,4.519033674963397
5,2.8758043758043756
6,2.749567474048443
7,15.709225700164744
8,2.0001491869312247
9,2.369647355163728
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000189861401177
3,1.0
4,18.07032590051458
5,2.0
6,4.485472154963681
7,3.2855453739284664
8,4.336826347305389
9,1.9996972449288524
10,2.1863621317444553
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.9880682987039706
3,1.0
4,2.0001377031120904
5,2.0
6,2.3312401883830454
7,2.550920245398773
8,2.004336513443192
9,2.6365142478462555
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,18.32657200811359
3,1.0
4,2.000221385875581
5,2.1945320715036805
6,2.2615014877546353
7,27.106995884773664
8,1.9990421455938698
9,2.0
10,2.2624777183600715
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001679261125105
3,1.0
4,2.5659198621283927
5,2.424561403508772
6,16.82882882882883
7,2.439916405433647
8,1.9971098265895955
9,3.8820678513731823
10,1.9991680532445926
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998801102985255
3,1.0
4,2.231870484345732
5,2.5802728226652674
6,19.503597122302157
7,6.605290636964845
8,2.0
9,2.6010344212591403
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.999888243182834
3,1.0
4,2.137482083134257
5,1.9996667777407529
6,2.5943048576214403
7,23.754601226993866
8,2.3368380062305296
9,2.0001984914648667
10,3.2877650897226753
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998749061796348
3,1.0
4,2.170377409720337
5,13.92929292929293
6,12.939504373177842
7,5.941432396251674
8,2.000207210940738
9,4.910508474576272
10,2.0002761668047504
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3692083181320687
3,1.0
4,2.0
5,2.0
6,6.095259593679458
7,2.0001481481481482
8,4.037974683544303
9,3.418285999003488
10,1.9998542486518
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0002828054298645
3,1.0
4,2.921520033044197
5,2.6695933456561924
6,2.7393712782163138
7,2.658379250100793
8,2.0003462603878117
9,2.6389186295503215
10,1.999797160243408
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.23042071197411
5,3.1113148245154534
6,10.296112115732369
7,2.431148590947908
8,2.0001683785149016
9,2.5088801184015788
10,2.000196656833825
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.6797752808988764
5,3.09769696969697
6,8.087164029138407
7,3.318387961245104
8,2.0
9,2.043088183213316
10,1.9998844464987287
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.689043698543382
5,2.0
6,6.432357686102789
7,4.914597640429654
8,4.294723294723295
9,6.81704260651629
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.2051664182811725
5,2.0
6,3.583073566084788
7,6.769434628975264
8,2.2579727808247005
9,2.07274625826662
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.078266104756171
5,2.8082390484479256
6,3.4275956284153004
7,2.8915047744484688
8,2.0
9,2.0
10,2.963114754098361
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,6.555045871559632
3,1.0
4,2.0014005602240896
5,2.0
6,4.281821720513818
7,3.785271851342051
8,4.262460567823344
9,1.9997991564571198
10,2.648842777334397
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2026069708132616
3,1.0
4,2.0
5,4.0780757097791795
6,2.7640401452060646
7,39.70552147239264
8,2.0
9,3.6834049409237375
10,2.000145815106445
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001658099817607
3,1.0
4,3.8950597352276395
5,2.0
6,2.8866544789762343
7,10.732906837265094
8,2.080226904376013
9,1.9993898718730934
10,2.0303593556381663
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.304708274675426
3,1.0
4,2.0
5,2.0
6,2.5557424315233064
7,2.3086272381985893
8,2.395948160286012
9,2.0
10,2.2220711534103783
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.160299841430013
3,1.0
4,2.0
5,3.3326384752829066
6,3.7943074003795068
7,3.239442704395723
8,1.9998213009292352
9,2.0
10,4.631372549019607
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3257884412252907
3,1.0
4,2.00012976901116
5,6.241824440619622
6,4.0053985392188
7,2.965671290853515
8,2.000275785990072
9,2.0
10,5.204365079365079
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.233311938382542
3,1.0
4,2.00028743891923
5,1.9998276159282884
6,15.679677819083022
7,3.206258710249588
8,6.402317880794702
9,4.391641388608022
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,13.286809815950921
3,1.0
4,1.9997691597414589
5,3.268476277372262
6,2.773661670235546
7,3.8527662105889355
8,2.000139586823004
9,2.0
10,2.681911262798635
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.1016652059596845
3,1.0
4,2.0
5,1.999857142857143
6,6.3698791629826115
7,3.2033496368756484
8,3.1507990096781455
9,4.906924460431655
10,2.000183284457478
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0636487406398913
3,1.0
4,2.000329924117453
5,2.6322085341903234
6,2.000116563702063
7,2.556466030989273
8,1.9998643516006513
9,2.0261229690984393
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,10.533201189296333
5,2.000100806451613
6,5.822695035460994
7,3.9401363980803232
8,2.0057622321067528
9,3.05081874647092
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.8910950661853185
3,1.0
4,2.000416319733555
5,2.4337950138504154
6,5.0567995630802836
7,4.6171875
8,1.9998482549317145
9,2.0
10,3.1432616081540203
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.5100671140939594
3,1.0
4,2.0
5,2.0
6,5.024788202070913
7,19.917910447761194
8,3.3797081778079403
9,2.0145539906103282
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,6.352233676975945
5,2.8383678990081154
6,3.5865647187329333
7,3.3614864864864864
8,2.000158856235107
9,49.29357798165137
10,2.0003723008190617
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000211685012701
3,1.0
4,5.197469746974697
5,8.963991769547324
6,17.166841552990558
7,2.7994524298425736
8,1.999770484278173
9,2.0
10,2.1697339116164573
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.0393772893772892
3,1.0
4,1.9997991564571198
5,3.7053472987872107
6,4.260907888937858
7,2.6784873251142822
8,2.0001487873828303
9,2.0
10,4.69361147327249
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.4786324786324783
5,2.0420566739325556
6,8.398820326678766
7,2.201070154577884
8,2.0
9,2.0
10,7.245217391304347
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0001947419668937
3,1.0
4,2.226533709083026
5,6.844155844155844
6,3.153052300157425
7,2.437922639978361
8,2.0003450655624566
9,1.9994068801897984
10,2.888603256212511
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.5340186000978955
5,2.0
6,3.375577557755775
7,4.507050528789659
8,2.242901690464467
9,1.9988925802879294
10,4.029017857142857
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.4898068669527893
3,1.0
4,2.0
5,3.957241379310345
6,2.89198378449065
7,2.2401742301458674
8,1.9993031358885018
9,2.0
10,2.0284336125920284
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.678407350689127
3,1.0
4,2.0
5,2.0002042066571373
6,7.713327370304115
7,14.102207686017987
8,3.899283439490446
9,2.0
10,2.547001620745543
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.408359133126935
3,1.0
4,2.0
5,2.4519836272040303
6,24.409217877094974
7,1.9998855704313996
8,2.0001284191601387
9,1.999866399465598
10,3.021598708114655
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.1704970603955105
3,1.0
4,2.0
5,3.1685894074462504
6,3.5935256861365237
7,3.7002898550724637
8,1.9998345192785039
9,7.566844919786097
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.389261744966443
5,2.0001306165099266
6,6.049771167048055
7,8.710873146622735
8,2.2325411867619183
9,5.916815742397138
10,1.999697702539299
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9996143463170073
3,1.0
4,37.03571428571429
5,3.04835039817975
6,5.959475566150179
7,3.875968992248062
8,2.000373273609556
9,2.793236301369863
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998602571268866
3,1.0
4,3.0579059829059836
5,7.3195329087048835
6,2.3428670280244495
7,3.859965798973969
8,1.999709976798144
9,2.3346526545653066
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998208848289452
3,1.0
4,4.310810810810811
5,15.452950558213717
6,9.33901705115346
7,4.381647058823529
8,2.000206440957886
9,2.575344687753447
10,2.0001259763164527
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.999696233292831
3,1.0
4,2.0002025521571807
5,6.277289836888332
6,2.3063973063973067
7,2.5361280305744653
8,1.9996003197442047
9,2.241976893453145
10,1.9994275901545508
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.152268760907504
3,1.0
4,2.000405515004055
5,2.0
6,8.811198519204073
7,3.5182926829268295
8,3.066545674531155
9,2.195601401323472
10,1.9998227264669386
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998693493598116
3,1.0
4,2.6630132219902576
5,2.0
6,3.2952538631346577
7,5.027504911591355
8,9.6
9,1.999720826353992
10,6.054945054945055
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2164948453608244
3,1.0
4,1.9993800371977684
5,1.9997444416049066
6,73.615
7,6.908962928202722
8,34.93303571428571
9,5.77972972972973
10,1.9995324918186068
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.91447891805887
3,1.0
4,2.00020325203252
5,2.132142857142857
6,3.970105124835742
7,7.038439138031449
8,1.9988839285714284
9,2.0005777007510113
10,5.714521452145215
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,9.026465028355387
3,1.0
4,2.0004189359028066
5,2.0
6,9.144271570014144
7,2.0
8,5.14941103533788
9,2.0
10,3.9954566106315306
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.114671163575042
5,1.9996610169491527
6,5.245177440730378
7,3.688898094449047
8,2.5328467153284673
9,2.0
10,2.9098552078468005
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.8951804625027013
5,2.0
6,2.7502524742476266
7,4.74194671774334
8,6.878953107960742
9,2.0
10,2.5623529411764707
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.000146713615024
3,1.0
4,2.3833916083916087
5,2.0
6,3.7708719851576995
7,3.420565466173006
8,5.854804270462633
9,1.9998744979919676
10,2.064386578572354
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.482437275985663
5,2.2976190476190474
6,2.0001410437235543
7,3.2773284030506122
8,2.0
9,1.9998294679399726
10,3.0876777251184837
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.720052945069491
3,1.0
4,1.9997686256362797
5,2.1032801418439715
6,6.329859634198213
7,3.279308065226972
8,2.000140508641281
9,2.086444286728176
10,1.9998639455782314
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9989517819706502
3,1.0
4,3.6602687140115164
5,2.0
6,2.6789758739537173
7,4.793832599118943
8,3.0382046486775316
9,1.99966363942146
10,2.009124704291991
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.2719396310788147
3,1.0
4,2.0001708525542456
5,3.3022130013831257
6,2.3927719058983974
7,6.4326306141154905
8,1.999860393689795
9,2.3769794721407624
10,1.9998766345916605
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.546051602814699
5,2.0
6,2.7113028257064262
7,4.139148692498568
8,2.362159579550884
9,9.25232198142415
10,2.000334672021419
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0003312355084466
3,1.0
4,7.762210796915167
5,8.737972508591064
6,19.594669117647058
7,2.9013336962438756
8,1.9998033818324812
9,2.1842434347644852
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.9740067624683006
3,1.0
4,1.9998578939889156
5,3.6264570344266738
6,2.4338909875876955
7,4.841653247450349
8,2.0
9,2.0002233638597273
10,24.534246575342465
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.466594438425424
3,1.0
4,2.0
5,2.5837286527514234
6,5.381692002643754
7,8.992269464384318
8,1.999816412704241
9,1.9997982650796853
10,4.108164111065064
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.293510324483775
3,1.0
4,2.0
5,5.490174059517126
6,5.298959318826868
7,4.773579545454545
8,2.0
9,2.0
10,4.3582542694497155
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,5.513350125944584
3,1.0
4,2.0
5,2.443013829279924
6,12.974321349963315
7,4.35244892936254
8,1.9998698763825635
9,1.9990176817288803
10,2.6190476190476195
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,8.722763507528787
5,2.240187368761105
6,8.015921409214092
7,6.176716262072565
8,1.999855803893295
9,2.0
10,2.025901472828847
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2443938901527463
3,1.0
4,2.0
5,2.150567119531347
6,2.0
7,4.080073630924988
8,2.0
9,2.4948849104859336
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998236020462163
3,1.0
4,6.660987074030553
5,2.0
6,2.694264400146753
7,3.4848149319835495
8,3.558712121212121
9,2.0
10,9.466386554621849
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.645305514157973
3,1.0
4,2.0
5,4.349011588275392
6,9.234749034749035
7,7.737948883856357
8,2.0
9,2.7976615140705507
10,2.000141683196373
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.051920341394025
5,1.9998794309139138
6,2.313701177929324
7,5.903195191395128
8,2.3729613733905577
9,2.0001244090569794
10,2.0774001809019254
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.99979761181947
3,1.0
4,9.140610545790935
5,2.4858688066992327
6,3.4240616816991567
7,14.413349663196572
8,1.9998596491228071
9,3.993032514930325
10,2.000166195778627
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.808671065032988
5,2.372031662269129
6,63.38068181818181
7,2.0001793078716155
8,1.9998288843258043
9,2.0
10,2.9046038987971796
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.2481563421828907
3,1.0
4,2.0
5,2.0009225092250924
6,4.222568755316132
7,4.807295029051001
8,2.704488778054863
9,2.0001382934587193
10,2.2402416356877324
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,35.213872832369944
3,1.0
4,2.0
5,1.9998341350140985
6,2.3140408546607185
7,45.10526315789474
8,3.6680864009735323
9,1.9998936057027343
10,2.139182883805622
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9995454545454547
3,1.0
4,2.429044726670348
5,3.337719298245614
6,4.3909090909090915
7,2.4316824727783635
8,1.9997611084567606
9,1.9997807017543858
10,4.120650700406688
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,2.4504504504504503
5,2.0002616431187863
6,2.0
7,28.8828125
8,8.899883585564611
9,2.0
10,10.93415007656968
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,8.048941798941799
3,1.0
4,1.9996713769306607
5,1.9996052112120017
6,3.092233009708738
7,3.909522866759058
8,4.381487889273356
9,2.0
10,2.154776299879081
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,4.517976843388178
5,2.0
6,3.854821741671537
7,4.44807121661721
8,6.942359249329758
9,2.0
10,11.902439024390244
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.5742971887550206
3,1.0
4,2.0
5,2.0002539360081255
6,3.43328173374613
7,2.8729274611398963
8,2.1033377837116154
9,1.9998249912495625
10,4.885421120136811
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.10618508758332
3,1.0
4,2.0001472103636093
5,2.1945556445156122
6,3.855875152998776
7,8.943222143364089
8,1.99927060539752
9,6.245454545454545
10,1.9996765847347993
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,1.9998421218819071
3,1.0
4,2.8742909008395734
5,2.0
6,3.850729086722947
7,2.000199322304166
8,3.6857142857142855
9,2.0
10,2.032964740246192
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,5.260560037968676
5,3.978622327790974
6,5.937743190661479
7,6.4185068349106205
8,1.9988066825775654
9,9.764359351988217
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.0
3,1.0
4,3.990066225165563
5,2.2274975272007915
6,2.962112658386652
7,3.8033182989690726
8,2.0
9,2.3297385620915034
10,1.9997194950911643
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,2.3623821166608456
3,1.0
4,1.999852158486103
5,2.0
6,4.218317174515236
7,2.4326078274760383
8,2.2254507718251393
9,2.8220148052784038
10,2.0
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
1,1.0
2,3.6169804072224356
3,1.0
