category,std
0,44.6423196081924
0,87.9507858596689
0,100.8848422707792
0,138.21632642950206
0,119.39761454205579
1,0.0
0,37.15636284675883
1,0.0
1,0.0
0,43.329041454125594
0,23.76463549057717
0,363.6265767125206
0,370.3415437133674
0,33.41692435478366
0,66.08153215283878
0,52.67286864854302
0,38.37368759970821
0,39.320331043028276
0,70.37863519326491
0,74.9963818571714
0,97.20388846817464
0,107.15063053944199
1,0.0
0,13.999651186130794
1,0.0
1,0.0
0,26.191010544332446
0,9.67814720560363
0,318.50630114122805
0,326.5802808907278
0,38.007226944358884
0,50.780843172729355
0,48.63811708252421
0,39.67709960838032
0,22.937751270195026
0,54.507005895266964
0,46.237115322361255
0,98.0217137084092
0,93.28604660755363
1,0.0
0,10.610311022774024
1,0.0
1,0.0
0,41.6427380623961
0,9.601333240753597
0,345.5086505791136
0,340.2175700930215
0,24.124218122044912
0,42.87861665990015
0,39.8852976253991
0,14.581690574141257
0,16.46707017049481
0,49.53370392974868
0,61.8216420438668
0,85.05135487848895
0,86.40079822162139
1,0.0
0,23.728955588759764
1,0.0
1,0.0
0,14.793195507845265
0,37.60935167392989
0,298.8269616768206
0,305.86585834316327
0,24.101885818333802
0,74.77266674170895
0,71.9637109359062
0,19.655651434977504
0,21.30031924643384
0,49.76462222302104
0,43.44873329568999
0,126.59490626271923
0,121.25686080245796
1,0.0
0,38.295540645528604
1,0.0
1,0.0
0,30.390340570648434
0,41.3117469169888
0,390.2208654403298
0,389.3342879411813
0,49.38215062145431
0,77.76471136275974
0,69.64723229724686
0,21.36017868214902
0,35.29836304042063
0,70.3731484658744
0,62.45732376324387
0,99.64693188118405
0,102.33147104711564
1,0.0
0,41.308380505655265
1,0.0
1,0.0
0,28.011034135378388
0,24.45836734807402
0,378.4374657610775
0,366.54689125904025
0,17.542731638297763
0,79.13632515054849
0,61.883979887097325
0,31.39558143008875
0,23.532688612509485
0,75.85629154306626
0,63.368834085324096
0,121.54406700863683
0,118.23803797847799
1,0.0
0,8.093777445255913
1,0.0
1,0.0
0,43.17774233715021
0,10.248542985875277
0,406.06943355375404
0,420.1691857950398
0,29.07213327799206
0,52.77301646359309
0,31.96905013707268
0,34.22846817100253
0,42.75143194482886
0,71.94685654472103
0,77.52390787148612
0,98.35735165710797
0,99.09982589120258
1,0.0
0,5.597520284316381
1,0.0
1,0.0
0,26.97722805132754
0,7.9118413364610225
0,333.28194900614307
0,334.3679448850722
0,36.81348303724239
0,22.205199090903616
0,15.606704755755883
0,26.07083108252081
0,15.078906901142846
0,36.91236739450162
0,47.23992555737855
0,52.66290495532252
0,67.10582606351454
1,0.0
0,40.206728707186976
1,0.0
1,0.0
0,43.1435676936126
0,38.28012669780495
0,379.9671165158024
0,388.3752841861421
0,41.11882820963327
0,95.91946535158198
0,82.34257930540352
0,19.562214428160566
0,33.82697789240613
0,68.94284323505474
0,45.39794516274938
0,144.6223702152149
0,137.14497572520355
1,0.0
0,48.87461406497243
1,0.0
1,0.0
0,25.498894093666106
0,28.285180454318006
0,304.04209933275143
0,309.2044862088302
0,27.71012811229858
0,53.195522054649174
0,64.52200935856436
0,22.569706097628597
0,35.732508075047484
0,64.28348517828407
0,66.19197754763539
0,92.72497146579951
0,81.27801727199468
1,0.0
0,32.75432337875414
1,0.0
1,0.0
0,48.60905711216103
0,36.011012667423465
0,407.1472046958774
0,408.7041765853798
0,29.691468471599713
0,69.74017135052078
0,85.22832745044337
0,20.93143648518499
0,17.99
0,50.63669058433156
0,63.07218219363165
0,132.33474912130978
0,133.20444249348444
1,0.0
0,25.96336906746375
1,0.0
1,0.0
0,31.98766220487726
0,15.279493883415553
0,450.91051828494756
0,440.5259566605203
0,37.41704736257704
0,56.83123231698101
0,54.22344165580049
0,35.311378241769795
0,24.016912790781415
0,69.75228234019778
0,70.74324767542599
0,113.35572897593956
0,116.08867454809419
1,0.0
0,36.483644280691045
1,0.0
1,0.0
0,16.890388785736505
0,47.03467550648139
0,360.45623991223493
0,351.22318843104125
0,27.413907054631963
0,77.89322879215283
0,93.7093273550362
0,14.850821526097473
0,15.644095797882771
0,52.86975001517092
0,56.65042335822978
0,131.4592782005135
0,142.95233619986766
1,0.0
0,10.211424974018072
1,0.0
1,0.0
0,40.88557325023094
0,11.300797906932647
0,349.51198195960797
0,354.33176153618143
0,28.513895442982413
0,36.158549357885846
0,45.96915297240096
0,22.918443082664524
0,29.81649040380172
0,68.55528784613676
0,65.9073755988913
0,87.90371512816358
0,88.52530899880178
1,0.0
0,43.2784268814537
1,0.0
1,0.0
0,38.27228283409984
0,40.01818878126962
0,388.6505882752098
0,385.33798471817784
0,43.29483379496143
0,95.81223964957016
0,77.07115905663632
0,39.916708698655675
0,25.553916203457607
0,66.12239308030726
0,56.739616597811676
0,129.5161751802968
0,133.35196470868613
1,0.0
0,18.38849187218281
1,0.0
1,0.0
0,34.87663162252532
0,17.261746725056533
0,238.65650761083387
0,250.71894683090866
0,49.31267010955028
0,35.52857289093761
0,47.9693864181452
0,28.431027651728197
0,20.743353152275066
0,39.73412251033948
0,40.23810383206445
0,61.28863590965838
0,59.776082731027685
1,0.0
0,38.27219138399751
1,0.0
1,0.0
0,43.55677253118432
0,22.127056589915735
0,447.59028686027875
0,453.550085317671
0,25.94806800772137
0,72.16144538463736
0,64.83713981970519
0,42.71827711881648
0,48.00242216110905
0,89.43795037156579
0,105.00743910155445
0,133.44274602490262
0,129.041103787385
1,0.0
0,12.614778370361224
1,0.0
1,0.0
0,34.43928764265216
0,16.844254213232475
0,399.89730643212226
0,407.74101538231355
0,28.407895616066558
0,39.04055359494791
0,61.383682074310265
0,33.48824321061548
0,23.606056426264853
0,66.733460872339
0,64.61771403157702
0,97.44567661865081
0,97.0297289064886
1,0.0
0,13.447274816854158
1,0.0
1,0.0
0,45.60197619986806
0,18.45261589404964
0,328.25417330426535
0,324.7371925496062
0,46.19083711444655
0,42.480069346302464
0,43.73138718357788
0,9.310789440213972
0,10.697669528141788
0,30.165483033869467
0,33.535922406677095
0,100.18134868826631
0,93.8735842769413
1,0.0
0,17.198360386967124
1,0.0
1,0.0
0,39.654011566717095
0,29.368361093757567
0,347.69753688850506
0,357.65932341405556
0,37.21552409053691
0,50.75736169923203
0,42.85508789319342
0,36.07339231806919
0,35.132558024335964
0,80.60701845993313
0,78.07145290266688
0,86.95431036853013
0,84.21922147981817
1,0.0
0,12.825370689899506
1,0.0
1,0.0
0,39.61440941543031
0,8.610040650310543
0,391.998070435302
0,405.44737590099163
0,38.28131702715221
0,53.04158266555276
0,49.31624681583139
0,34.553211621111764
0,47.80621193945406
0,84.99974602903234
0,89.02390928846025
0,104.9325397179858
0,97.7670131827022
1,0.0
0,35.26513055885847
1,0.0
1,0.0
0,23.592715683730294
0,40.115129730979724
0,359.8591420148537
0,361.05686822392215
0,13.633797465612188
0,84.73265028901197
0,78.99884951693916
0,23.398430146771247
0,37.99350777874206
0,53.9830481879883
0,72.80443730753413
0,148.19710891804425
0,143.02638323050752
1,0.0
0,19.176809779870407
1,0.0
1,0.0
0,35.92310166638362
0,12.698347661539803
0,371.33763310272406
0,370.4800200978005
0,23.739002366008002
0,35.71243609258078
0,52.69703620698227
0,35.24179478970956
0,24.468938132524944
0,74.34815549157895
0,65.27368095182008
0,78.63934188220719
0,82.45625360355231
1,0.0
0,50.657351884992956
1,0.0
1,0.0
0,27.190429075932833
0,47.527142771262824
0,427.9565292078936
0,423.50390557034217
0,35.79437013460823
0,91.42802610979487
0,103.877280921608
0,50.66507376882027
0,35.01534282758536
0,85.77770611683823
0,77.10752859913659
0,133.02951937446065
0,140.20394216996897
1,0.0
0,32.024700362896965
1,0.0
1,0.0
0,49.64696667471235
0,20.89547877731767
0,376.33511558848716
0,369.71678286674154
0,45.690899531525965
0,69.89154520874945
0,51.74508438811684
0,38.395388177922264
0,22.49005335698428
0,69.05864675525191
0,57.729804188708854
0,96.33700673503753
0,97.26931868957104
1,0.0
0,47.05468201996481
1,0.0
1,0.0
0,24.365543293758094
0,38.02387320267798
0,334.43394578252173
0,341.62659892295665
0,19.230741882031833
0,87.77503797587711
0,80.06793922455272
0,37.24308571175774
0,21.861500405964822
0,46.09600009762235
0,61.83616552363727
0,121.44644732007055
0,120.73493211715214
1,0.0
0,31.757583871153255
1,0.0
1,0.0
0,17.07438529884263
0,18.55356569503555
0,378.0627740093788
0,380.2798265641587
0,29.366491108063965
0,44.274090523314726
0,40.15156898138187
0,39.60701495105802
0,40.60559854667006
0,84.63046353608927
0,74.34414138540666
0,82.39616455474936
0,78.73174386273092
1,0.0
0,26.240919064189296
1,0.0
1,0.0
0,39.279857433549836
0,19.894954134151703
0,376.52862169871406
0,371.12574413308135
0,41.91156920628639
0,43.319937673085356
0,53.195337201675855
0,31.09521720993975
0,35.3182332513958
0,74.63185244920562
0,64.92129619778089
0,90.51993868756209
0,83.9583140115776
1,0.0
0,28.17957475430269
1,0.0
1,0.0
0,49.86136012317888
0,47.018552012299715
0,377.90128419998786
0,374.2937291308347
0,38.74513001655821
0,70.74023719449444
0,74.29258930068329
0,16.640325517649387
0,17.844766739859615
0,37.08098254721235
0,47.66116308554238
0,117.99881281182451
0,117.56725745291502
1,0.0
0,50.868442411119034
1,0.0
1,0.0
0,13.66756866942081
0,49.2956093379522
0,351.6474023198996
0,368.3608914275962
0,20.414686706715177
0,109.6881113278311
0,100.7879683626308
0,31.5503301620337
0,20.175026641865927
0,47.6044398314555
0,63.79554706247138
0,160.09471496065487
0,156.23023253625828
1,0.0
0,41.35588511123094
1,0.0
1,0.0
0,18.11493950675335
0,24.65337096625936
0,251.91703945280608
0,253.33919942769745
0,17.18372485813248
0,49.71936669950654
0,55.545297655757196
0,2.8276550944790513
0,4.873079108736077
0,22.790924363292802
0,13.667639396277128
0,84.44495899697033
0,80.30715161179607
1,0.0
0,41.97117383792516
1,0.0
1,0.0
0,10.115504601023785
0,26.847716848924044
0,365.2015716012186
0,354.7379626686906
0,13.059591621996967
0,60.360962205164796
0,80.39679694075713
0,29.47081437626046
0,34.8091554048644
0,77.86629624983242
0,67.01815494078203
0,110.21592111245393
0,112.15120697076782
1,0.0
0,46.01775852863762
1,0.0
1,0.0
0,43.63634532512242
0,52.294579387670126
0,380.14065180973915
0,374.9840254708637
0,46.96088407742483
0,84.23835646544869
0,93.32946279176797
0,18.34687711846351
0,27.637069912227187
0,66.6587315485876
0,62.269849512692204
0,115.96432421941961
0,115.63771569720092
1,0.0
0,38.30299770688104
1,0.0
1,0.0
0,43.86502061248043
0,42.53699252807295
0,473.01887749503896
0,471.1847501069334
0,41.126897524612765
0,93.26601345970924
0,92.79934787845583
0,29.379708984263274
0,48.218768475909194
0,68.77538658560924
0,77.10307516565082
0,158.33781818209658
0,151.1841019805544
1,0.0
0,14.584639179630054
1,0.0
1,0.0
0,26.307687723046534
0,22.99429711906846
0,340.3152155967562
0,328.9991772406126
0,26.08252735708971
0,44.14978472956201
0,60.647998249461345
0,31.86484635665663
0,44.11688565617478
0,77.89076068443548
0,70.74131960883963
0,99.04286660330466
0,91.7544685106217
1,0.0
0,31.235717269391035
1,0.0
1,0.0
0,11.001059039928839
0,46.2346698917598
0,381.7343621769812
0,378.54406053545034
0,14.060401843475171
0,88.55935072029379
0,70.26298806389227
0,14.104765152245534
0,24.176443769366355
0,52.49229554579097
0,48.88473884216491
0,136.1577052232692
0,140.80207870151162
1,0.0
0,42.88482715366824
1,0.0
1,0.0
0,35.84412504162991
0,38.25447599083451
0,427.10744950773216
0,417.11284415411296
0,23.19662259899057
0,100.95605029747682
0,97.77592665545714
0,40.523290011218656
0,33.198940244130284
0,87.20859719660672
0,67.94354053182687
0,168.9593269596759
0,158.87959224939283
1,0.0
0,20.6071354955834
1,0.0
1,0.0
0,40.964858110336465
0,35.63201977622562
0,481.3182876486203
0,479.00961788360786
0,41.412237724292716
0,65.56121922803653
0,68.51069624518496
0,15.503458753882416
0,14.69292800408868
0,57.79322826537148
0,42.938654690926995
0,142.72904037604494
0,145.8043408132968
1,0.0
0,36.38167991356822
1,0.0
1,0.0
0,38.45392221000782
0,39.07591073794698
0,358.42044235785437
0,349.52305245863255
0,42.60907923592497
0,86.3178797623451
0,71.14960997784878
0,26.406107879301967
0,44.408793423525175
0,81.7021019721443
0,61.019496611055935
0,112.76594905673728
0,120.6920556623343
1,0.0
0,49.774472707737786
1,0.0
1,0.0
0,20.162297322808566
0,34.433526298265384
0,493.4261692154832
0,486.67788453109995
0,25.37909441515464
0,97.36128743842012
0,81.61055119692959
0,46.83233106875348
0,48.061777259412004
0,84.06888024114511
0,82.23177746467603
0,158.5304947531126
0,158.1333652332739
1,0.0
0,43.41730530560366
1,0.0
1,0.0
0,22.466056618819422
0,30.986173260558218
0,328.5376660800605
0,317.185375976468
0,38.62193806633738
0,86.59797818078664
0,85.3538823077193
0,7.714376189945626
0,4.476430869937938
0,14.156756631846624
0,19.387070218748025
0,154.51194311983352
0,153.18480788468113
1,0.0
0,26.974842600714712
1,0.0
1,0.0
0,23.382422885577963
0,29.392960608508517
0,390.6693976582587
0,391.58787973880567
0,28.120370433785776
0,67.9251207212766
0,77.96452932797922
0,36.86530121039747
0,45.400637660720136
0,80.64570209668129
0,95.21215026630443
0,121.40798147842943
0,128.18138580412784
1,0.0
0,9.944819421856453
1,0.0
1,0.0
0,43.48973020534081
0,15.578177043543958
0,290.2493394192885
0,300.33347127262834
0,27.37083545186981
0,41.055746248241554
0,48.75263548431682
0,11.240253555858962
0,19.443189896036436
0,34.76747809855259
0,44.440463168903484
0,85.31055088127533
0,91.23880913112943
1,0.0
0,31.59600765919644
1,0.0
1,0.0
0,32.00264103684778
0,18.79152557227149
0,349.7566133756444
0,351.6910153813998
0,46.28825012894741
0,51.77408449214723
0,55.107344564948875
0,20.564257827599807
0,19.269886697470053
0,66.35834687512943
0,45.87722528662778
0,97.23329483772521
0,112.54157483644286
1,0.0
0,49.37887638791848
1,0.0
1,0.0
0,35.25805203543346
0,31.59249014138223
0,424.4007625660758
0,417.59800965362206
0,26.355077309694998
0,81.42647660108268
0,91.20075401735083
0,32.12653161070042
0,39.53354314165799
0,70.04675504023484
0,77.86399531662029
0,144.6943931187384
0,148.43245860210857
1,0.0
0,17.12148066027001
1,0.0
1,0.0
0,40.00479512925086
0,19.282987320433524
0,341.38189529225673
0,334.3835332244497
0,23.75652822559166
0,46.06773057140975
0,66.68939395935958
0,11.625494971541356
0,10.945154178904927
0,46.22419956040343
0,32.04579990680006
0,95.97460254324231
0,105.07771167886492
1,0.0
0,11.05163034729869
1,0.0
1,0.0
0,3.6266007959704267
0,15.63084450693564
0,346.5662267037379
0,347.56131059857626
0,4.8626570240284614
0,36.103852518348596
0,44.396902669743376
0,15.329795606378232
0,26.19091636426645
0,53.715383892016135
0,59.441521122304174
0,95.02598534962249
0,92.7118515886723
1,0.0
0,27.96055137749135
1,0.0
1,0.0
0,18.987064895168327
0,33.558775802066044
0,386.43146795389214
0,383.45436308205785
0,21.775101224410726
0,69.29548446086994
0,78.16650902613813
0,49.28382729997065
0,34.30968570729456
0,71.11116368053612
0,79.651287497441
0,125.01923222048678
0,116.70626746951797
1,0.0
0,27.215951817515645
1,0.0
1,0.0
0,30.90436916252026
0,42.65432725214797
0,418.10420052900685
0,416.8320942138053
0,42.69407335919121
0,74.23898318942685
0,81.63260066705377
0,31.689592928909644
0,18.996279460287305
0,56.784317964264275
0,66.85658431797624
0,136.61668272945292
0,133.08512225890112
1,0.0
0,35.4339512332452
1,0.0
1,0.0
0,41.98834878074313
0,50.11965283199794
0,446.69385141466483
0,457.6359388112637
0,24.349559202033483
0,77.62659381079828
0,97.64106325380389
0,39.350388816376395
0,30.237976673933282
0,85.87089922280616
0,72.76011292826126
0,144.26560051400563
0,132.45699261143847
1,0.0
0,52.49096525434956
1,0.0
1,0.0
0,15.849138777864239
0,46.080282478879546
0,345.9427936692231
0,358.17106875300055
0,12.064780699761322
0,104.83398828624236
0,97.3338353297557
0,8.368406857540649
0,10.09744687202331
0,36.78025047494919
0,55.82251420051472
0,147.91965296515988
0,157.03279699901336
1,0.0
0,39.22342964776708
1,0.0
1,0.0
0,28.86056363505975
0,41.30556742135375
0,351.72361198105534
0,347.2337279484814
0,18.694622221376928
0,75.83081937224908
0,85.90161562314569
0,25.330856677183267
0,30.20788473230127
0,63.52320173238542
0,57.041792281332356
0,118.71080405759199
0,125.2218430093834
1,0.0
0,46.02252962770879
1,0.0
1,0.0
0,17.69474875021777
0,26.92852081591808
0,285.5745888992927
0,284.6478475092806
0,30.591533142358198
0,61.89584288679384
0,61.59598471762045
0,8.790887327226985
0,5.146264017064548
0,13.222456907347693
0,10.866033851717317
0,104.38095847263841
0,91.7839762249744
1,0.0
0,30.076274702828478
1,0.0
1,0.0
0,21.62094355017838
0,23.99532523916551
0,344.79110110326224
0,346.9740104100017
0,35.07314689806624
0,53.06151524410135
0,51.11055859604745
0,24.079481583566814
0,17.385847692879402
0,40.36069818936899
0,36.12030130918992
0,100.5227422029463
0,101.88775441631836
1,0.0
0,29.868043681053727
1,0.0
1,0.0
0,42.20789183711185
0,17.55543885333925
0,372.1652154957527
0,380.69566115862153
0,32.172634334166666
0,60.29670658502004
0,66.65289209779273
0,19.84934339804048
0,16.883158274841033
0,54.56184442141474
0,63.20142897909825
0,115.59859341704814
0,126.9522567739542
1,0.0
0,29.174816194793753
1,0.0
1,0.0
0,27.407121337345885
0,46.40666151893856
0,386.32394777569766
0,380.94805162034015
0,36.51926067159629
0,60.118183882527035
0,69.60570474704882
0,33.52841531199071
0,20.44617894212347
0,68.1099891719269
0,49.59891421862647
0,104.93566457596768
0,97.70469602327209
1,0.0
0,22.882491123127302
1,0.0
1,0.0
0,47.068810621613686
0,36.953929425705184
0,377.28839821150075
0,378.8421409593535
0,36.73044695253971
0,55.832293149514584
0,55.938548425928964
0,30.74672719710723
0,29.664561910355822
0,68.42759013487664
0,70.81340945282422
0,87.96068705203858
0,105.0053133576265
1,0.0
0,6.440747886180093
1,0.0
1,0.0
0,13.39234109481983
0,3.719368225922247
0,354.28017974243687
0,360.69771489896266
0,23.190690660981474
0,40.086155028887475
0,33.457345481473375
0,13.093900615681079
0,16.365271155712637
0,61.452558666557294
0,58.74895687017203
0,100.27222293171059
0,89.68233024589256
1,0.0
0,35.293241562656156
1,0.0
1,0.0
0,34.69490788766174
0,20.50880867659878
0,329.064032509885
0,342.2607960191565
0,32.036479727543934
0,66.51558332451125
0,51.381298397374124
0,30.9488109626202
0,48.32155247230095
0,71.10055197863562
0,62.74556152961472
0,95.36193698221528
0,95.35442635242477
1,0.0
0,16.765411815202555
1,0.0
1,0.0
0,37.195363062259965
0,15.983979479466308
0,363.36599574900606
0,367.33286733560885
0,39.906421788980275
0,27.94871061426627
0,28.515385759270384
0,18.92895753424719
0,11.637673020554123
0,61.90812224579259
0,56.19327621403353
0,68.34757103706514
0,56.02611437237698
1,0.0
0,25.85425561359935
1,0.0
1,0.0
0,20.684313702255952
0,25.19346806879381
0,291.95058406061344
0,292.50712771942267
0,35.22578364399199
0,50.28016134620095
0,46.9275444168987
0,15.728874721352446
0,25.83187630299691
0,55.88330601947836
0,39.127450296009144
0,92.5334560668014
0,84.28663807706019
1,0.0
0,36.77474722324184
1,0.0
1,0.0
0,18.226499938276685
0,23.329681380879023
0,340.21679015004537
0,342.48332251366634
0,13.707604945187665
0,75.13308519997477
0,80.28560824747277
0,20.742227459942672
0,29.680633977954937
0,61.595388017285835
0,53.12035414979836
0,142.8874896261624
0,137.24092939061583
1,0.0
0,45.697149072270726
1,0.0
1,0.0
0,15.124841596966672
0,48.651424439578335
0,368.60842430235726
0,350.41538603016085
0,23.963841511744313
0,82.37667079742096
0,81.04454618706103
