cableId,categorie,stdLoad
3,bs,0.0
4,bs,43.9691645739754
5,bs,19.29451821977769
6,bs,70.46981552409514
7,bs,64.05313647017347
8,bs,8.478210306426703
9,bs,16.874249612945757
10,bs,14.877526676164958
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,63.752747391779124
2,naive,21.98983003572333
3,naive,38.07062909908372
4,naive,21.98983003572333
5,naive,50.57852409867255
6,naive,48.44894453737578
7,naive,48.293189238087336
8,naive,63.810379772155144
9,naive,27.715963360489564
10,naive,27.715963360489564
11,naive,25.908392462675103
12,naive,90.70928300528746
13,naive,12.600642840744278
14,naive,42.40790531650123
15,naive,91.96656169629316
1,bs,0.0
2,bs,13.370947361100983
3,bs,0.0
4,bs,18.433866478124802
5,bs,12.529932162625622
6,bs,72.00031689745076
7,bs,72.00532549749359
8,bs,50.580490639507765
9,bs,16.59440367513498
10,bs,23.775837174184492
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,3.7688791437242983
2,naive,63.08045041849337
3,naive,35.921024484276614
4,naive,63.081069201993294
5,naive,22.779394929043516
6,naive,22.67462820611871
7,naive,14.030189948821077
8,naive,38.43832332451559
9,naive,51.754277359460836
10,naive,51.754277359460836
11,naive,38.303974336875285
12,naive,67.97367746371515
13,naive,9.149961748553924
14,naive,9.149961748553924
15,naive,67.25717815629226
1,bs,0.0
2,bs,51.925063633406694
3,bs,0.0
4,bs,38.871636188871705
5,bs,14.142135623730953
6,bs,0.7283199846221448
7,bs,0.7353910524340138
8,bs,22.784183841720843
9,bs,40.598772148920965
10,bs,33.18439844264169
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,19.33229939764021
2,naive,60.56292670988306
3,naive,6.866006845321377
4,naive,60.56292670988306
5,naive,44.63554189208416
6,naive,26.80568228126459
7,naive,25.866036735655047
8,naive,68.78791075957074
9,naive,49.90865389221927
10,naive,78.54
11,naive,24.755808409341025
12,naive,184.0833845842693
13,naive,63.60425496772995
14,naive,66.0479979509851
15,naive,209.77311332723266
1,bs,0.0
2,bs,47.264878080875235
3,bs,0.0
4,bs,39.008004734071356
5,bs,10.663170260293136
6,bs,33.51098762595138
7,bs,24.73535981141168
8,bs,44.63554189208416
9,bs,9.956063479106588
10,bs,55.536166594391446
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,47.446865017617334
2,naive,48.696134257933316
3,naive,10.953084040579622
4,naive,48.6965970748128
5,naive,32.62094470326286
6,naive,32.73551282628699
7,naive,36.58913651770305
8,naive,36.16789587004844
9,naive,37.241783881369955
10,naive,37.24191769140431
11,naive,59.84951795962938
12,naive,92.3720321129002
13,naive,26.622570311673513
14,naive,44.717285621259855
15,naive,104.14588145547538
1,bs,0.0
2,bs,28.659984298669816
3,bs,0.0
4,bs,43.06406506589921
5,bs,15.549278118292175
6,bs,41.441250383323776
7,bs,49.93307821474658
8,bs,32.620944703262865
9,bs,27.214085201111086
10,bs,25.4905910746168
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,57.27564927611035
2,naive,62.12324598462854
3,naive,33.043099884847365
4,naive,62.12324598462854
5,naive,48.037194183257625
6,naive,52.14661078791858
7,naive,56.480605786411324
8,naive,48.037194183257625
9,naive,40.09558360966953
10,naive,27.14399810885149
11,naive,30.539941879446985
12,naive,72.77211418266188
13,naive,12.94005409571382
14,naive,50.970874036061026
15,naive,82.8299665227382
1,bs,0.0
2,bs,40.053489652380264
3,bs,0.0
4,bs,48.4270141553245
5,bs,40.63960752763245
6,bs,66.09037171429235
7,bs,69.72216505531078
8,bs,29.023760955465438
9,bs,27.147274878582806
10,bs,3.0617723625377495
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,2.2132442251138937
2,naive,30.093724151944592
3,naive,36.6422734010869
4,naive,30.093724151944592
5,naive,41.44845835492558
6,naive,38.24806789154058
7,naive,38.09473615969696
8,naive,28.519644691568885
9,naive,41.58215843363593
10,naive,49.27807254076942
11,naive,42.47590434587591
12,naive,207.85385803491835
13,naive,44.971991283464426
14,naive,61.482299891920114
15,naive,237.76383184940954
1,bs,0.0
2,bs,30.093724151944592
3,bs,0.0
4,bs,5.4164379438889565
5,bs,16.89278100254662
6,bs,41.2260289946372
7,bs,39.47706676033568
8,bs,16.885709934734752
9,bs,9.531799410394663
10,bs,9.531799410394663
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,18.462558056780754
2,naive,51.55386147839299
3,naive,27.69737261907707
4,naive,51.5555593510535
5,naive,37.75847807667394
6,naive,58.930608345748475
7,naive,70.91230697135722
8,naive,33.01003837218814
9,naive,43.56311312337537
10,naive,43.5626449304141
11,naive,50.204581464244875
12,naive,99.29330804909932
13,naive,18.561553006146873
14,naive,44.25044218234811
15,naive,108.66741319227894
1,bs,0.0
2,bs,51.55386147839299
3,bs,0.0
4,bs,16.27052703510245
5,bs,33.01429387401766
6,bs,49.552774560731365
7,bs,76.82055649368858
8,bs,14.021927470929242
9,bs,25.613236812242217
10,bs,38.61931166312177
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,50.84097756731277
2,naive,34.936952261657474
3,naive,25.1305750033699
4,naive,34.936952261657474
5,naive,49.98464030746512
6,naive,42.936463556955616
7,naive,46.809249862898604
8,naive,49.98464030746511
9,naive,34.79936828928556
10,naive,46.60690971662177
11,naive,44.63965109630674
12,naive,158.60593141493794
13,naive,32.85925212173886
14,naive,69.55214159175834
15,naive,194.45614263656188
1,bs,0.0
2,bs,34.936952261657474
3,bs,0.0
4,bs,14.587612895878472
5,bs,42.78971994922768
6,bs,53.79203038864895
7,bs,63.942253831093566
8,bs,29.96665035223879
9,bs,14.99066376115481
10,bs,14.9906637611548
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,44.378021587267725
2,naive,20.986189903521474
3,naive,64.89118930948946
4,naive,20.987779579237692
5,naive,24.053210457927097
6,naive,86.36399225935749
7,naive,94.65263070242098
8,naive,45.06
9,naive,36.82080480742737
10,naive,36.82080480742737
11,naive,14.856313472729365
12,naive,110.83543792488032
13,naive,26.205377310773454
14,naive,71.02586453773958
15,naive,117.1315713560325
1,bs,0.0
2,bs,19.121962068086354
3,bs,0.0
4,bs,12.203550029943473
5,bs,26.247803717644647
6,bs,106.18177821547349
7,bs,116.99875512158239
8,bs,31.862231560265833
9,bs,21.545236905945902
10,bs,32.98697369164582
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,10.182337649086284
2,naive,77.12029153644758
3,naive,11.914749262993327
4,naive,77.12029153644758
5,naive,46.387139291690175
6,naive,19.294867970525218
7,naive,22.78543328532508
8,naive,46.387139291690175
9,naive,20.26542622300355
10,naive,12.328626579361277
11,naive,35.44019187306976
12,naive,74.32430288943179
13,naive,49.957094090829585
14,naive,81.03820601008721
15,naive,122.61353880233446
1,bs,0.0
2,bs,55.52063490270983
3,bs,0.0
4,bs,53.57012818104259
5,bs,30.882822086072377
6,bs,24.26496720239558
7,bs,24.26496720239558
8,bs,34.906919562363754
9,bs,11.313708498984761
10,bs,11.306637431172895
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,28.02264173842288
2,naive,52.68335505641227
3,naive,41.7617264968775
4,naive,52.68052233352791
5,naive,38.99670327946539
6,naive,45.021810011000966
7,naive,47.302870495804555
8,naive,38.9972523604762
9,naive,50.47379344768927
10,naive,50.47464536774875
11,naive,64.862905038242
12,naive,92.92092793622658
13,naive,54.6239988466608
14,naive,79.55603496907071
15,naive,110.06050550078548
1,bs,0.0
2,bs,0.7990306627407955
3,bs,0.0
4,bs,52.68052233352791
5,bs,22.618002416953917
6,bs,50.17346543077658
7,bs,58.0461856340851
8,bs,35.834857797029606
9,bs,29.977919096116953
10,bs,43.89441460292338
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,21.807173131793125
2,naive,62.83629895742322
3,naive,10.337901140947324
4,naive,62.83657765717884
5,naive,24.581774244346157
6,naive,25.90380724912846
7,naive,24.825845883061547
8,naive,14.642992635842353
9,naive,25.952019028712712
10,naive,16.307867222090486
11,naive,6.0881893860161735
12,naive,56.69185699904352
13,naive,0.982878425849301
14,naive,56.547069773773416
15,naive,72.09300206765172
1,bs,0.0
2,bs,50.96872668607683
3,bs,0.0
4,bs,39.177447594247376
5,bs,14.642992635842353
6,bs,23.113465772142437
7,bs,31.19101419746826
8,bs,8.647915933911476
9,bs,16.309429787702573
10,bs,5.699280656363572
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,66.05084443063541
2,naive,63.84629426730002
3,naive,28.199418433719515
4,naive,63.845633888831166
5,naive,42.85381157687922
6,naive,73.4378657097277
7,naive,70.60110079406222
8,naive,35.31319488991804
9,naive,21.661547343930287
10,naive,32.50043320224107
11,naive,11.730901499884823
12,naive,105.81075309249054
13,naive,16.11496354324142
14,naive,48.37317490097171
15,naive,130.83509366119372
1,bs,0.0
2,bs,40.762741566288206
3,bs,0.0
4,bs,50.328515111548185
5,bs,35.31319488991804
6,bs,67.03554604337414
7,bs,88.45866091947508
8,bs,11.327850634608488
9,bs,3.4153257531310284
10,bs,21.658121648317827
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,27.202397872246483
2,naive,47.90273226375854
3,naive,45.76395087839335
4,naive,47.90221358837884
5,naive,43.98806694244853
6,naive,50.773233228739734
7,naive,50.77483459915383
8,naive,65.89519475399301
9,naive,42.32
10,naive,23.858366107789806
11,naive,19.90505589040131
12,naive,142.14840969915915
13,naive,54.30580079512685
14,naive,47.19739011145991
15,naive,157.4466235043377
1,bs,0.0
2,bs,27.902489733594265
3,bs,0.0
4,bs,43.43585040033176
5,bs,6.710443353460333
6,bs,59.36375963779023
7,bs,54.214539485885766
8,bs,43.991476447148266
9,bs,29.92475897981469
10,bs,28.461047942758537
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,57.07765937737811
2,naive,23.852736390890946
3,naive,44.34973731602026
4,naive,23.852736390890946
5,naive,48.7015019446697
6,naive,51.08473298789419
7,naive,51.44450145103415
8,naive,28.749676519919312
9,naive,51.97741400518755
10,naive,51.97741400518755
11,naive,16.708933239438117
12,naive,72.11215799629319
13,naive,6.286179284748408
14,naive,11.24199418845844
15,naive,71.2608061584553
1,bs,0.0
2,bs,27.676159415641468
3,bs,0.0
4,bs,23.852736390890946
5,bs,28.7554244158095
6,bs,71.75497566951948
7,bs,74.1652115213056
8,bs,33.14209483421349
9,bs,48.58029641737482
10,bs,30.04680570931515
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,59.48182243341238
2,naive,56.32430462657011
3,naive,25.370991308973327
4,naive,56.32430462657011
5,naive,56.77147897492191
6,naive,52.83996899894552
7,naive,48.71002114555073
8,naive,41.420879195561916
9,naive,52.43724121906745
10,naive,32.30546083868794
11,naive,47.77920520477501
12,naive,154.1752987673447
13,naive,25.505341597398772
14,naive,56.45540540993396
15,naive,165.2060678675466
1,bs,0.0
2,bs,49.61956502563615
3,bs,0.0
4,bs,33.21575078182037
5,bs,41.420879195561916
6,bs,62.44083519620794
7,bs,61.51405557539946
8,bs,3.0617723625377495
9,bs,32.30546083868794
10,bs,13.80272436876141
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,60.71925930048884
2,naive,71.47653665131422
3,naive,21.72232031805074
4,naive,71.47653665131422
5,naive,14.370324746968432
6,naive,43.38118399721243
7,naive,50.79765372773061
8,naive,15.370611568834859
9,naive,43.380239741154035
10,naive,45.78620825823718
11,naive,40.99098010538416
12,naive,145.2358223717551
13,naive,2.3263813101037414
14,naive,25.625549750200484
15,naive,143.92168389522857
1,bs,0.0
2,bs,48.82178031712212
3,bs,0.0
4,bs,52.354427701962315
5,bs,1.2232947314527276
6,bs,59.49415461483029
7,bs,63.689597986379745
8,bs,1.2303657992645916
9,bs,24.112341238461273
10,bs,43.38092937378513
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,9.192388155425117
2,naive,42.73062016867998
3,naive,54.27751652387939
4,naive,42.732882342914024
5,naive,25.559225992453946
6,naive,56.74065838622745
7,naive,63.3048648385116
8,naive,42.71354703135763
9,naive,68.42758849080295
10,naive,68.42759792900328
11,naive,54.99876544068967
12,naive,115.33970794040437
13,naive,47.31958579700376
14,naive,58.25181799738099
15,naive,120.75886340830914
1,bs,0.0
2,bs,42.73062016867998
3,bs,0.0
4,bs,7.290270914033306
5,bs,25.02450898619192
6,bs,56.57351824543588
7,bs,84.93032811271443
8,bs,25.02450898619192
9,bs,48.61153052517479
10,bs,48.164138457293454
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,27.90950465343303
2,naive,26.19373080210861
3,naive,60.40106124895489
4,naive,26.19313698280525
5,naive,56.22355289378287
6,naive,61.635371698761126
7,naive,56.837087816980485
8,naive,40.13391375549279
9,naive,43.70181184268375
10,naive,37.68856192533751
11,naive,50.883403974183956
12,naive,115.19393285045683
13,naive,31.876373695889562
14,naive,40.725574683892845
15,naive,107.06697185794829
1,bs,0.0
2,bs,24.53779194086814
3,bs,0.0
4,bs,15.13446728497571
5,bs,40.12814099855612
6,bs,65.8050051287894
7,bs,84.03510352822802
8,bs,0.9121677477306507
9,bs,37.687213127708624
10,bs,15.125014049580258
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,68.64592631759002
2,naive,23.42750591363352
3,naive,7.247844507162112
4,naive,23.427505913633517
5,naive,34.2318375200631
6,naive,60.483293120221774
7,naive,61.29078531301189
8,naive,19.79531341841632
9,naive,48.406308387096274
10,naive,48.404982784144586
11,naive,12.218805178903542
12,naive,72.81565976262706
13,naive,8.103443712397835
14,naive,19.81684216350661
15,naive,77.0831283689225
1,bs,0.0
2,bs,23.42750591363352
3,bs,0.0
4,bs,3.5426049737446017
5,bs,23.362808050403533
6,bs,62.68033530010296
7,bs,69.36297253097891
8,bs,23.362808050403526
9,bs,27.967285054744472
10,bs,46.67096563532122
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,49.8722412770872
2,naive,24.168051224705724
3,naive,12.0632416870425
4,naive,24.16854429487497
5,naive,17.58589681155518
6,naive,57.30788475022834
7,naive,48.41049209050084
8,naive,17.58574233102866
9,naive,17.14484567831782
10,naive,27.36
11,naive,33.545145699489815
12,naive,50.946619858436144
13,naive,67.69840323080005
14,naive,93.23135309540454
15,naive,100.3538901177851
1,bs,0.0
2,bs,14.502760082136088
3,bs,0.0
4,bs,24.16854429487497
5,bs,12.920847495423821
6,bs,71.78330446559283
7,bs,43.905626442784445
8,bs,11.981787568361131
9,bs,2.98399061660723
10,bs,19.34644153326394
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,5.034600282048219
2,naive,29.080430418639498
3,naive,10.17526658127442
4,naive,29.085797794341715
5,naive,29.49658553686059
6,naive,36.638096975689116
7,naive,25.873561688419407
8,naive,29.49645515424975
9,naive,25.121303708207503
10,naive,19.057621397575648
11,naive,36.493780977037716
12,naive,65.12405525866255
13,naive,31.063200897525032
14,naive,72.82089603952976
15,naive,94.88903706803502
1,bs,0.0
2,bs,25.53362586864623
3,bs,0.0
4,bs,29.085797794341715
5,bs,19.599085012656417
6,bs,47.3551014499318
7,bs,11.89919885258387
8,bs,22.24668289880539
9,bs,19.055315094044847
10,bs,3.026417023478422
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,4.1577878733769
2,naive,32.94997622659739
3,naive,16.857425663487295
4,naive,32.951402094599864
5,naive,49.95129386045304
6,naive,28.34133646774227
7,naive,19.133801097650316
8,naive,49.95006598260573
9,naive,47.19788166150397
10,naive,47.19870575556071
11,naive,62.06983325255514
12,naive,82.95107683767229
13,naive,4.37699097554473
14,naive,31.87888067880259
15,naive,85.4218227033396
1,bs,0.0
2,bs,32.94997622659739
3,bs,0.0
4,bs,12.607713908556141
5,bs,28.842219632568735
6,bs,33.748062660445164
7,bs,17.853462782702223
8,bs,47.19199402441054
9,bs,28.03239613970474
10,bs,48.47089573479464
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,5.706351724175439
2,naive,8.520636713297895
3,naive,63.286056916196
4,naive,8.5206367132979
5,naive,48.547404668014956
6,naive,62.036085952100585
7,naive,61.57583912625604
8,naive,48.54951930761005
9,naive,55.244748996322414
10,naive,55.244748996322414
11,naive,23.10117854136451
12,naive,86.3350606988977
13,naive,54.24923225263193
14,naive,66.16249113609109
15,naive,104.86842900424409
1,bs,0.0
2,bs,8.520636713297895
3,bs,0.0
4,bs,8.5206367132979
5,bs,28.14643375870793
6,bs,74.80200197855669
7,bs,59.585948777095645
8,bs,47.61880195889015
9,bs,32.53559947708561
10,bs,48.79831383698963
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,3.2951176003293114
2,naive,39.55776830577444
3,naive,8.435783899555512
4,naive,39.55971182908187
5,naive,41.04151668331309
6,naive,23.910470360432956
7,naive,22.10440902205453
8,naive,24.00633319216688
9,naive,34.2188554260172
10,naive,32.92309270608296
11,naive,21.48897508025918
12,naive,78.41128699931464
13,naive,45.1204837075136
14,naive,61.33191855252315
15,naive,91.20451765882713
1,bs,0.0
2,bs,39.55776830577444
3,bs,0.0
4,bs,10.026774157225244
5,bs,24.00633319216688
6,bs,25.652504750998492
7,bs,15.114109302238091
8,bs,26.5235753623074
9,bs,32.92309270608296
10,bs,19.091883092036788
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,11.872322856122132
2,naive,65.66125106687099
3,naive,51.746074247231554
4,naive,65.6613313399396
5,naive,49.54242786070676
6,naive,43.63277733186724
7,naive,42.52558707896055
8,naive,49.541815671208504
9,naive,14.648525523068868
10,naive,9.487214202985685
11,naive,47.26301725450884
12,naive,74.59376414955878
13,naive,12.395581874200179
14,naive,50.18957295428337
15,naive,91.69886121222581
1,bs,0.0
2,bs,44.66028213077029
3,bs,0.0
4,bs,48.30388838730619
5,bs,46.77377078377724
6,bs,47.7677900542475
7,bs,54.60574878160723
8,bs,28.607046334775635
9,bs,6.965001794687494
10,bs,6.957930726875626
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,13.887577182503794
2,naive,56.97009069093478
3,naive,25.335635969913994
4,naive,56.97055226167288
5,naive,48.07235102773041
6,naive,27.18023975856971
7,naive,26.946702024552096
8,naive,54.13642519905921
9,naive,43.81934618407719
10,naive,57.200922122520595
11,naive,18.243354954612926
12,naive,197.8438496011438
13,naive,16.638222561319463
14,naive,38.19275629400598
15,naive,196.77815387338651
1,bs,0.0
2,bs,33.53929088894596
3,bs,0.0
4,bs,50.35268149099245
5,bs,7.467047609329944
6,bs,31.967663349078236
7,bs,35.012657711176395
8,bs,7.467047609329933
9,bs,7.855956338982542
10,bs,43.81711689891671
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,23.744645712244264
2,naive,19.59929165386681
3,naive,19.148451634531707
4,naive,19.604002992586317
5,naive,52.703112178820454
6,naive,22.830438453958784
7,naive,25.775506396577352
8,naive,52.70284179561224
9,naive,61.53344591900138
10,naive,61.533085070824576
11,naive,32.99360241016431
12,naive,85.30852798390266
13,naive,70.85917054270392
14,naive,61.92044169739102
15,naive,107.23630492676088
1,bs,0.0
2,bs,19.59929165386681
3,bs,0.0
4,bs,11.582409075835649
5,bs,34.93532071318843
6,bs,31.75816325503308
7,bs,31.759875629479403
8,bs,39.83914699555367
9,bs,37.25288310990172
10,bs,51.9097845625787
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,51.328881246331484
2,naive,42.28148806905137
3,naive,60.64147755455832
4,naive,42.27756063603165
5,naive,88.1450000472706
6,naive,64.14066981532837
7,naive,64.15974731590693
8,naive,47.879198336368724
9,naive,21.989143533419696
10,naive,32.13356863675949
11,naive,30.483373336952063
12,naive,183.169671980198
13,naive,17.73423807215861
14,naive,66.52553494711636
15,naive,187.9111509463981
1,bs,0.0
2,bs,13.314820689742694
3,bs,0.0
4,bs,42.27756063603165
5,bs,62.32439169378229
6,bs,85.17049425515074
7,bs,85.10527284878809
8,bs,8.25900720425888
9,bs,13.286536418495228
10,bs,13.286536418495228
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,50.367216023917784
2,naive,12.096186726953801
3,naive,7.622611101190982
4,naive,12.096186726953801
5,naive,37.30853733843413
6,naive,63.121888084539606
7,naive,63.774832418439175
8,naive,37.30980959032981
9,naive,3.34730239645798
10,naive,3.75181733741574
11,naive,61.49000569198217
12,naive,70.68103723772028
13,naive,14.410836200581837
14,naive,15.592768623093635
15,naive,64.39879450217475
1,bs,0.0
2,bs,12.096186726953801
3,bs,0.0
4,bs,2.7435743110038064
5,bs,35.57711670910577
6,bs,54.72613604729158
7,bs,62.124517100738906
8,bs,21.538902014726748
9,bs,0.5020458146424487
10,bs,0.4949747468305834
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,43.105229381131934
2,naive,11.62040016522667
3,naive,32.72490183331342
4,naive,11.620400165226668
5,naive,33.723951429214225
6,naive,48.91390593266647
7,naive,49.58209060713716
8,naive,45.05471599436993
9,naive,15.99528055396341
10,naive,11.275810392162507
11,naive,18.257497090236658
12,naive,103.60262538500974
13,naive,47.008458813281685
14,naive,67.64331551109343
15,naive,112.6985795750563
1,bs,0.0
2,bs,5.267945519839778
3,bs,0.0
4,bs,11.620400165226668
5,bs,14.37548086152251
6,bs,65.47173455010947
7,bs,59.947522259055866
8,bs,14.37548086152251
9,bs,11.275810392162507
10,bs,0.0848528137423864
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,33.813846276340705
2,naive,29.529758295658297
3,naive,23.058752134493314
4,naive,29.529773111217768
5,naive,44.41928072357768
6,naive,24.474248273878167
7,naive,31.991120391892675
8,naive,47.24359524492888
9,naive,52.07936851575679
10,naive,52.07877518721038
11,naive,22.726411947335638
12,naive,90.7573762446362
13,naive,47.36908327168681
14,naive,66.37594971071977
15,naive,97.44057760260564
1,bs,0.0
2,bs,21.034477253626566
3,bs,0.0
4,bs,20.731455166807113
5,bs,24.14769657752059
6,bs,41.60406590707211
7,bs,41.60963870707523
8,bs,44.419280723577685
9,bs,32.24375288331059
10,bs,42.60719657522658
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,53.337064504901285
2,naive,36.95284021560453
3,naive,56.172562697459334
4,naive,36.95263770467994
5,naive,60.55686611221995
6,naive,53.656681383988484
7,naive,35.571725710176054
8,naive,60.557016315204955
9,naive,46.884083564325614
10,naive,46.88445015851916
11,naive,70.63289637272423
12,naive,95.60293174351166
13,naive,19.636355313550425
14,naive,46.571127321549774
15,naive,106.47342238347795
1,bs,0.0
2,bs,36.95284021560453
3,bs,0.0
4,bs,24.529534239361332
5,bs,46.122036309483704
6,bs,63.27191478057227
7,bs,63.271914780572274
8,bs,39.87214106783498
9,bs,39.65920321942941
10,bs,28.332223703761766
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,35.37655226276297
2,naive,10.619439721567236
3,naive,40.96976690194856
4,naive,10.619439721567236
5,naive,58.803823784399135
6,naive,58.7589747400344
7,naive,63.77626091788909
8,naive,58.802926514474315
9,naive,52.14917001576663
10,naive,52.14935498162945
11,naive,18.999959210482533
12,naive,80.58283173866954
13,naive,15.945257915756647
14,naive,21.135421689665904
15,naive,78.00345804249025
1,bs,0.0
2,bs,5.975052301026327
3,bs,0.0
4,bs,10.619439721567236
5,bs,48.16983184525351
6,bs,64.2910063046665
7,bs,70.89783941230745
8,bs,36.37763736143401
9,bs,40.40643059382174
10,bs,33.80684546064599
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,21.46069080901172
2,naive,10.443967158125307
3,naive,37.922136675034544
4,naive,10.451038225937173
5,naive,43.94794117286193
6,naive,43.673330916399465
7,naive,36.76091946619399
8,naive,43.94817885874226
9,naive,30.606084770842546
10,naive,30.606435597762772
11,naive,66.34782927873376
12,naive,109.50241663999932
13,naive,1.56270598642227
14,naive,1.5556349186104055
15,naive,106.23977726446256
1,bs,0.0
2,bs,10.443967158125307
3,bs,0.0
4,bs,10.451038225937173
5,bs,34.9445164987775
6,bs,57.019424468041294
7,bs,42.8085085000634
8,bs,27.85605140718978
9,bs,18.587278803884484
10,bs,25.69650624760754
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,27.53473805940416
2,naive,45.77092599747864
3,naive,38.68581199871601
4,naive,45.77320276828645
5,naive,35.04945268236486
6,naive,38.41014652940361
7,naive,39.67502236924385
8,naive,22.573261468678673
9,naive,45.0638690268231
10,naive,40.69503450463377
11,naive,41.910218920926674
12,naive,133.87260784043912
13,naive,20.230325009747126
14,naive,60.93051041965757
15,naive,180.516730600006
1,bs,0.0
2,bs,45.856585495796935
3,bs,0.0
4,bs,26.760146362330183
5,bs,16.899852070358484
6,bs,51.563821296202114
7,bs,55.318253768534674
8,bs,16.899852070358484
9,bs,40.69503450463377
10,bs,19.480791821689383
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,9.06510893481154
2,naive,1.8950461735799422
3,naive,34.95228819405104
4,naive,1.8879751057680831
5,naive,52.00876937273816
6,naive,43.53575186529102
7,naive,45.034262252941005
8,naive,52.00876937273816
9,naive,38.72487744762188
10,naive,36.24377785680369
11,naive,28.171134162472054
12,naive,109.0144670317762
13,naive,1.3788582233137676
14,naive,32.98400066699005
15,naive,115.03234404335318
1,bs,0.0
2,bs,1.8950461735799422
3,bs,0.0
4,bs,1.8879751057680831
5,bs,48.83164035745676
6,bs,52.401477953075585
7,bs,33.64866465899254
8,bs,30.048095336199484
9,bs,3.0405591591021626
10,bs,3.0476302269140163
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,41.733442225630036
2,naive,26.97923831393318
3,naive,11.730901499884823
4,naive,26.977331842369686
5,naive,41.80129902287727
6,naive,71.61666530913038
7,naive,78.14216723383093
8,naive,41.801863096437856
9,naive,41.94764911966661
10,naive,41.94764911966661
11,naive,15.789694423895606
12,naive,66.64346975783626
13,naive,1.4637110370561532
14,naive,3.701247537430229
15,naive,74.2706752209992
1,bs,0.0
2,bs,26.97923831393318
3,bs,0.0
4,bs,7.099352083112937
5,bs,38.66371554830187
6,bs,58.16895649743082
7,bs,64.96173514718748
8,bs,24.212313671628596
9,bs,24.236081228889567
10,bs,39.37287941379616
11,bs,0.0
12,bs,0.0
13,bs,0.0
14,bs,0.0
15,bs,0.0
1,naive,22.337503217683036
2,naive,46.47914039294043
3,naive,16.701862171626253
4,naive,46.4795541968007
5,naive,34.73147611797307
